gene_symbol	ensgid_version	ensgid	enstid_version	biotype	u5_len	u5_AUG	u5_ORF	u5_oORF_all	u5_oORF_inframe	u5_oORF_outframe	u5_oORF_altered_cds	u5_oORF_kozak	u5_ORF_kozak	u5_GC	u3_len	u3_AUG	u3_ORF	u3_ORF_kozak	u3_GC
NGFR	ENSG00000064300.9	ENSG00000064300	ENST00000172229.8	protein_coding	125	0	0	0	0	0	0	0	0	0.776	1999	29	29	3	0.594297148574287
NTN1	ENSG00000065320.9	ENSG00000065320	ENST00000173229.7	protein_coding	139	0	0	0	0	0	0	0	0	0.776978417266187	4032	49	49	3	0.60515873015873
ISOC1	ENSG00000066583.12	ENSG00000066583	ENST00000173527.6	protein_coding	18	0	0	0	0	0	0	0	0	0.722222222222222	1027	26	25	3	0.330087633885102
TRO	ENSG00000067445.21	ENSG00000067445	ENST00000173898.12	protein_coding	99	0	0	0	0	0	0	0	0	0.565656565656566	239	6	5	3	0.397489539748954
MNT	ENSG00000070444.15	ENSG00000070444	ENST00000174618.5	protein_coding	348	0	0	0	0	0	0	0	0	0.620689655172414	2828	28	28	3	0.584158415841584
LAPTM4A	ENSG00000068697.7	ENSG00000068697	ENST00000175091.5	protein_coding	108	0	0	0	0	0	0	0	0	0.611111111111111	555	8	8	3	0.32972972972973
ADAM7	ENSG00000069206.15	ENSG00000069206	ENST00000175238.10	protein_coding	83	0	0	0	0	0	0	0	0	0.481927710843373	1019	21	21	3	0.365063788027478
PTPN18	ENSG00000072135.13	ENSG00000072135	ENST00000175756.10	protein_coding	52	0	0	0	0	0	0	0	0	0.846153846153846	2181	36	36	3	0.537826685006878
DRD4	ENSG00000069696.7	ENSG00000069696	ENST00000176183.6	protein_coding	36	0	0	0	0	0	0	0	0	0.833333333333333	103	2	1	3	0.611650485436893
SCT	ENSG00000070031.4	ENSG00000070031	ENST00000176195.4	protein_coding	38	0	0	0	0	0	0	0	0	0.81578947368421	122	1	1	3	0.647540983606557
ALDH3A2	ENSG00000072210.19	ENSG00000072210	ENST00000176643.11	protein_coding	221	1	0	1	0	1	2	1	0	0.714932126696833	2024	31	30	3	0.421442687747036
STK10	ENSG00000072786.13	ENSG00000072786	ENST00000176763.10	protein_coding	182	0	0	0	0	0	0	0	0	0.769230769230769	2803	47	47	3	0.501605422761327
TBX21	ENSG00000073861.3	ENSG00000073861	ENST00000177694.2	protein_coding	219	0	0	0	0	0	0	0	0	0.776255707762557	756	12	11	3	0.473544973544974
CA12	ENSG00000074410.14	ENSG00000074410	ENST00000178638.8	protein_coding	126	0	0	0	0	0	0	0	0	0.785714285714286	4907	90	89	3	0.474424291828001
MAP2K5	ENSG00000137764.20	ENSG00000137764	ENST00000178640.10	protein_coding	633	1	1	0	0	0	0	0	2	0.666666666666667	364	6	3	1	0.576923076923077
TIGAR	ENSG00000078237.7	ENSG00000078237	ENST00000179259.6	protein_coding	59	0	0	0	0	0	0	0	0	0.813559322033898	7337	135	133	3	0.405479078642497
FGF20	ENSG00000078579.9	ENSG00000078579	ENST00000180166.6	protein_coding	313	0	0	0	0	0	0	0	0	0.536741214057508	891	20	20	3	0.308641975308642
MTMR7	ENSG00000003987.14	ENSG00000003987	ENST00000180173.10	protein_coding	59	0	0	0	0	0	0	0	0	0.796610169491525	3068	63	62	3	0.315840938722295
CPB2	ENSG00000080618.17	ENSG00000080618	ENST00000181383.10	protein_coding	24	0	0	0	0	0	0	0	0	0.416666666666667	428	2	2	1	0.343457943925234
FAM107B	ENSG00000065809.14	ENSG00000065809	ENST00000181796.7	protein_coding	234	3	2	1	0	1	2	2	3	0.5	2633	48	46	3	0.390429168249145
CDK13	ENSG00000065883.16	ENSG00000065883	ENST00000181839.10	protein_coding	386	1	1	0	0	0	0	0	3	0.72279792746114	4600	73	73	3	0.324565217391304
TSPAN32	ENSG00000064201.16	ENSG00000064201	ENST00000182290.9	protein_coding	137	2	1	1	1	0	1	1	2	0.64963503649635	280	3	2	3	0.485714285714286
TRAM2	ENSG00000065308.5	ENSG00000065308	ENST00000182527.4	protein_coding	145	0	0	0	0	0	0	0	0	0.793103448275862	5789	75	74	3	0.491794783209535
CLDN18	ENSG00000066405.13	ENSG00000066405	ENST00000183605.10	protein_coding	61	0	0	0	0	0	0	0	0	0.737704918032787	2508	37	36	3	0.415869218500797
NDUFB4	ENSG00000065518.8	ENSG00000065518	ENST00000184266.3	protein_coding	24	0	0	0	0	0	0	0	0	0.583333333333333	237	6	6	2	0.350210970464135
HEATR6	ENSG00000068097.15	ENSG00000068097	ENST00000184956.11	protein_coding	7	0	0	0	0	0	0	0	0	0.285714285714286	2555	50	49	3	0.479452054794521
ERLEC1	ENSG00000068912.14	ENSG00000068912	ENST00000185150.9	protein_coding	167	0	0	0	0	0	0	0	0	0.70059880239521	827	21	20	3	0.330108827085853
TMEM131	ENSG00000075568.17	ENSG00000075568	ENST00000186436.10	protein_coding	286	2	2	0	0	0	0	0	3	0.762237762237762	763	19	17	2	0.3564875491481
TMEM38A	ENSG00000072954.7	ENSG00000072954	ENST00000187762.7	protein_coding	79	0	0	0	0	0	0	0	0	0.886075949367089	1652	24	23	3	0.527845036319613
PSG6	ENSG00000170848.16	ENSG00000170848	ENST00000187910.7	protein_coding	102	0	0	0	0	0	0	0	0	0.568627450980392	326	8	6	2	0.303680981595092
ACTR6	ENSG00000075089.10	ENSG00000075089	ENST00000188312.7	protein_coding	37	0	0	0	0	0	0	0	0	0.567567567567568	509	9	9	2	0.31041257367387
FAP	ENSG00000078098.14	ENSG00000078098	ENST00000188790.9	protein_coding	118	0	0	0	0	0	0	0	0	0.432203389830509	295	7	7	2	0.31864406779661
DMRT3	ENSG00000064218.5	ENSG00000064218	ENST00000190165.3	protein_coding	347	0	0	0	0	0	0	0	0	0.743515850144092	727	21	20	2	0.379642365887208
OSBPL6	ENSG00000079156.17	ENSG00000079156	ENST00000190611.9	protein_coding	513	6	5	1	0	1	2	1	3	0.541910331384016	7334	146	145	3	0.370466321243523
CCN5	ENSG00000064205.11	ENSG00000064205	ENST00000190983.5	protein_coding	22	0	0	0	0	0	0	0	0	0.636363636363636	504	9	5	3	0.563492063492063
GAL3ST2	ENSG00000154252.12	ENSG00000154252	ENST00000192314.7	protein_coding	134	0	0	0	0	0	0	0	0	0.723880597014925	121	0	0	0	0.752066115702479
UHRF1BP1	ENSG00000065060.17	ENSG00000065060	ENST00000192788.6	protein_coding	168	1	1	0	0	0	0	0	3	0.755952380952381	5076	95	95	3	0.419621749408983
OSTM1	ENSG00000081087.15	ENSG00000081087	ENST00000193322.8	protein_coding	90	0	0	0	0	0	0	0	0	0.777777777777778	3376	64	64	3	0.321090047393365
IMPG2	ENSG00000081148.12	ENSG00000081148	ENST00000193391.8	protein_coding	203	2	2	0	0	0	0	0	3	0.349753694581281	4423	102	100	3	0.357449694777301
SLC13A1	ENSG00000081800.9	ENSG00000081800	ENST00000194130.7	protein_coding	23	0	0	0	0	0	0	0	0	0.521739130434783	1987	49	48	3	0.299446401610468
PCDHB4	ENSG00000081818.4	ENSG00000081818	ENST00000194152.4	protein_coding	181	1	0	1	0	1	2	1	0	0.447513812154696	1237	21	21	3	0.281325788197251
PCDHB2	ENSG00000112852.7	ENSG00000112852	ENST00000194155.7	protein_coding	176	0	0	0	0	0	0	0	0	0.539772727272727	1516	24	24	3	0.344327176781003
HSPB11	ENSG00000081870.12	ENSG00000081870	ENST00000194214.10	protein_coding	160	0	0	0	0	0	0	0	0	0.7	90	2	1	1	0.233333333333333
STRADB	ENSG00000082146.13	ENSG00000082146	ENST00000194530.8	protein_coding	294	1	1	0	0	0	0	0	2	0.625850340136054	671	8	8	3	0.359165424739195
PLOD1	ENSG00000083444.17	ENSG00000083444	ENST00000196061.5	protein_coding	63	0	0	0	0	0	0	0	0	0.73015873015873	729	6	6	3	0.558299039780521
OXCT1	ENSG00000083720.13	ENSG00000083720	ENST00000196371.10	protein_coding	67	0	0	0	0	0	0	0	0	0.716417910447761	1664	40	39	3	0.364182692307692
ZNF324	ENSG00000083812.12	ENSG00000083812	ENST00000196482.4	protein_coding	110	0	0	0	0	0	0	0	0	0.727272727272727	3282	52	51	3	0.527726995734308
ZNF416	ENSG00000083817.9	ENSG00000083817	ENST00000196489.4	protein_coding	207	1	1	0	0	0	0	0	3	0.714975845410628	553	8	7	3	0.466546112115732
RPS5	ENSG00000083845.9	ENSG00000083845	ENST00000196551.8	protein_coding	72	0	0	0	0	0	0	0	0	0.625	54	0	0	0	0.574074074074074
FAM234B	ENSG00000084444.14	ENSG00000084444	ENST00000197268.13	protein_coding	23	0	0	0	0	0	0	0	0	0.826086956521739	2819	53	53	3	0.422135509045761
PILRA	ENSG00000085514.16	ENSG00000085514	ENST00000198536.7	protein_coding	170	0	0	0	0	0	0	0	0	0.688235294117647	189	4	4	3	0.444444444444444
RRN3	ENSG00000085721.13	ENSG00000085721	ENST00000198767.11	protein_coding	39	0	0	0	0	0	0	0	0	0.692307692307692	1711	30	29	3	0.376388077147867
MOGAT2	ENSG00000166391.15	ENSG00000166391	ENST00000198801.10	protein_coding	51	0	0	0	0	0	0	0	0	0.666666666666667	1667	22	21	3	0.530293941211758
AQP2	ENSG00000167580.8	ENSG00000167580	ENST00000199280.4	protein_coding	94	0	0	0	0	0	0	0	0	0.659574468085106	3270	47	45	3	0.533333333333333
DIMT1	ENSG00000086189.11	ENSG00000086189	ENST00000199320.9	protein_coding	133	0	0	0	0	0	0	0	0	0.706766917293233	1756	24	24	2	0.312642369020501
EIF2AK1	ENSG00000086232.13	ENSG00000086232	ENST00000199389.11	protein_coding	92	0	0	0	0	0	0	0	0	0.782608695652174	2426	44	44	3	0.450535861500412
NME8	ENSG00000086288.12	ENSG00000086288	ENST00000199447.9	protein_coding	372	3	3	0	0	0	0	0	3	0.540322580645161	169	6	3	2	0.319526627218935
EPDR1	ENSG00000086289.12	ENSG00000086289	ENST00000199448.9	protein_coding	300	0	0	0	0	0	0	0	0	0.676666666666667	1540	40	40	3	0.401298701298701
MRPL28	ENSG00000086504.18	ENSG00000086504	ENST00000199706.13	protein_coding	47	0	0	0	0	0	0	0	0	0.638297872340426	706	6	5	2	0.586402266288952
HBQ1	ENSG00000086506.3	ENSG00000086506	ENST00000199708.3	protein_coding	28	0	0	0	0	0	0	0	0	0.857142857142857	71	0	0	0	0.647887323943662
CEACAM6	ENSG00000086548.9	ENSG00000086548	ENST00000199764.7	protein_coding	109	0	0	0	0	0	0	0	0	0.559633027522936	1450	29	29	3	0.400689655172414
RBM22	ENSG00000086589.12	ENSG00000086589	ENST00000199814.9	protein_coding	77	0	0	0	0	0	0	0	0	0.61038961038961	959	19	19	2	0.396246089676747
HSD17B2	ENSG00000086696.11	ENSG00000086696	ENST00000199936.9	protein_coding	172	3	3	0	0	0	0	0	2	0.534883720930233	98	3	3	3	0.418367346938776
ZW10	ENSG00000086827.9	ENSG00000086827	ENST00000200135.8	protein_coding	26	0	0	0	0	0	0	0	0	0.615384615384615	507	5	5	3	0.408284023668639
ITGB4	ENSG00000132470.14	ENSG00000132470	ENST00000200181.8	protein_coding	164	0	0	0	0	0	0	0	0	0.76219512195122	263	3	2	2	0.61596958174905
PPP1R15A	ENSG00000087074.8	ENSG00000087074	ENST00000200453.6	protein_coding	240	2	2	0	0	0	0	0	2	0.65	85	0	0	0	0.270588235294118
TRIP6	ENSG00000087077.14	ENSG00000087077	ENST00000200457.9	protein_coding	111	0	0	0	0	0	0	0	0	0.585585585585586	151	2	1	1	0.423841059602649
ADAM11	ENSG00000073670.14	ENSG00000073670	ENST00000200557.11	protein_coding	212	2	1	1	0	1	2	2	3	0.849056603773585	2092	33	31	3	0.597514340344168
LAMP2	ENSG00000005893.16	ENSG00000005893	ENST00000200639.9	protein_coding	127	0	0	0	0	0	0	0	0	0.645669291338583	5175	101	101	3	0.336811594202899
SLC22A4	ENSG00000197208.6	ENSG00000197208	ENST00000200652.4	protein_coding	223	0	0	0	0	0	0	0	0	0.600896860986547	355	9	9	3	0.335211267605634
CETP	ENSG00000087237.12	ENSG00000087237	ENST00000200676.8	protein_coding	30	0	0	0	0	0	0	0	0	0.566666666666667	179	2	2	3	0.553072625698324
MT3	ENSG00000087250.9	ENSG00000087250	ENST00000200691.5	protein_coding	63	0	0	0	0	0	0	0	0	0.650793650793651	136	3	1	1	0.573529411764706
TFAP2C	ENSG00000087510.7	ENSG00000087510	ENST00000201031.3	protein_coding	239	1	1	0	0	0	0	0	1	0.686192468619247	1270	16	16	3	0.384251968503937
SULT2B1	ENSG00000088002.12	ENSG00000088002	ENST00000201586.7	protein_coding	81	0	0	0	0	0	0	0	0	0.716049382716049	17	0	0	0	0.411764705882353
EPS8L1	ENSG00000131037.15	ENSG00000131037	ENST00000201647.11	protein_coding	88	0	0	0	0	0	0	0	0	0.659090909090909	309	2	1	2	0.608414239482201
REM1	ENSG00000088320.4	ENSG00000088320	ENST00000201979.3	protein_coding	298	1	1	0	0	0	0	0	1	0.560402684563758	465	6	5	3	0.578494623655914
PDRG1	ENSG00000088356.6	ENSG00000088356	ENST00000202017.6	protein_coding	85	0	0	0	0	0	0	0	0	0.717647058823529	1470	29	29	3	0.499319727891156
PPP1R13B	ENSG00000088808.18	ENSG00000088808	ENST00000202556.14	protein_coding	268	0	0	0	0	0	0	0	0	0.813432835820896	1959	26	25	3	0.506891271056662
TGM6	ENSG00000166948.10	ENSG00000166948	ENST00000202625.7	protein_coding	68	0	0	0	0	0	0	0	0	0.617647058823529	110	2	1	2	0.563636363636364
RALGAPA2	ENSG00000188559.15	ENSG00000188559	ENST00000202677.12	protein_coding	164	1	1	0	0	0	0	0	1	0.804878048780488	3759	58	58	3	0.489491886139931
RPL6	ENSG00000089009.16	ENSG00000089009	ENST00000202773.14	protein_coding	19	0	0	0	0	0	0	0	0	0.473684210526316	35	1	1	1	0.285714285714286
OAS1	ENSG00000089127.15	ENSG00000089127	ENST00000202917.10	protein_coding	78	0	0	0	0	0	0	0	0	0.5	350	6	5	2	0.434285714285714
SIRT4	ENSG00000089163.4	ENSG00000089163	ENST00000202967.4	protein_coding	59	1	1	0	0	0	0	0	1	0.542372881355932	213	5	4	1	0.347417840375587
TRMT6	ENSG00000089195.15	ENSG00000089195	ENST00000203001.7	protein_coding	128	0	0	0	0	0	0	0	0	0.7265625	1307	36	35	3	0.350420811017598
HAUS5	ENSG00000249115.9	ENSG00000249115	ENST00000203166.10	protein_coding	60	0	0	0	0	0	0	0	0	0.733333333333333	2362	36	34	3	0.452159187129551
UQCRC1	ENSG00000010256.11	ENSG00000010256	ENST00000203407.6	protein_coding	26	0	0	0	0	0	0	0	0	0.653846153846154	126	1	1	1	0.579365079365079
GMIP	ENSG00000089639.11	ENSG00000089639	ENST00000203556.9	protein_coding	128	0	0	0	0	0	0	0	0	0.7890625	487	6	5	2	0.544147843942505
LAG3	ENSG00000089692.9	ENSG00000089692	ENST00000203629.3	protein_coding	333	0	0	0	0	0	0	0	0	0.624624624624625	65	0	0	0	0.569230769230769
MLF2	ENSG00000089693.11	ENSG00000089693	ENST00000203630.10	protein_coding	231	1	1	0	0	0	0	0	2	0.714285714285714	577	5	4	2	0.504332755632582
OTUB2	ENSG00000089723.10	ENSG00000089723	ENST00000203664.10	protein_coding	198	0	0	0	0	0	0	0	0	0.712121212121212	3008	49	48	3	0.497672872340426
TFAP4	ENSG00000090447.12	ENSG00000090447	ENST00000204517.11	protein_coding	277	0	0	0	0	0	0	0	0	0.657039711191336	869	8	6	3	0.478711162255466
PDCD7	ENSG00000090470.15	ENSG00000090470	ENST00000204549.9	protein_coding	27	0	0	0	0	0	0	0	0	0.481481481481482	1338	23	23	3	0.423019431988042
SPG21	ENSG00000090487.11	ENSG00000090487	ENST00000204566.7	protein_coding	274	0	0	0	0	0	0	0	0	0.759124087591241	598	10	10	3	0.399665551839465
GNPTG	ENSG00000090581.11	ENSG00000090581	ENST00000204679.9	protein_coding	35	0	0	0	0	0	0	0	0	0.8	1022	10	9	3	0.534246575342466
EFNB1	ENSG00000090776.6	ENSG00000090776	ENST00000204961.5	protein_coding	756	4	4	0	0	0	0	0	3	0.716931216931217	1506	17	15	3	0.555776892430279
NAT14	ENSG00000090971.5	ENSG00000090971	ENST00000205194.5	protein_coding	119	0	0	0	0	0	0	0	0	0.705882352941177	610	4	4	2	0.604918032786885
AASDH	ENSG00000157426.14	ENSG00000157426	ENST00000205214.11	protein_coding	172	3	3	0	0	0	0	0	2	0.5	112	2	1	1	0.223214285714286
DLD	ENSG00000091140.14	ENSG00000091140	ENST00000205402.10	protein_coding	68	0	0	0	0	0	0	0	0	0.588235294117647	1939	37	36	3	0.344507478081485
ABCC6	ENSG00000091262.17	ENSG00000091262	ENST00000205557.12	protein_coding	60	0	0	0	0	0	0	0	0	0.633333333333333	568	7	7	3	0.507042253521127
CMTM6	ENSG00000091317.8	ENSG00000091317	ENST00000205636.4	protein_coding	107	0	0	0	0	0	0	0	0	0.738317757009346	2648	51	51	3	0.353851963746224
APOH	ENSG00000091583.11	ENSG00000091583	ENST00000205948.11	protein_coding	36	0	0	0	0	0	0	0	0	0.472222222222222	100	1	1	2	0.34
SPAG7	ENSG00000091640.8	ENSG00000091640	ENST00000206020.8	protein_coding	13	0	0	0	0	0	0	0	0	0.538461538461538	308	4	3	2	0.535714285714286
ESR1	ENSG00000091831.24	ENSG00000091831	ENST00000206249.8	protein_coding	231	1	1	0	0	0	0	0	2	0.722943722943723	4308	88	88	3	0.412952646239554
RGS17	ENSG00000091844.8	ENSG00000091844	ENST00000206262.2	protein_coding	184	1	1	0	0	0	0	0	2	0.701086956521739	7115	165	163	3	0.313984539704849
TMEM101	ENSG00000091947.10	ENSG00000091947	ENST00000206380.8	protein_coding	11	0	0	0	0	0	0	0	0	0.545454545454545	740	13	13	3	0.522972972972973
CCDC80	ENSG00000091986.16	ENSG00000091986	ENST00000206423.8	protein_coding	828	4	3	1	0	1	2	1	3	0.460144927536232	8620	164	164	3	0.390603248259861
PSME1	ENSG00000092010.15	ENSG00000092010	ENST00000206451.11	protein_coding	69	0	0	0	0	0	0	0	0	0.695652173913044	146	1	1	2	0.465753424657534
CEBPE	ENSG00000092067.6	ENSG00000092067	ENST00000206513.6	protein_coding	164	0	0	0	0	0	0	0	0	0.689024390243902	181	4	4	3	0.574585635359116
OSGEP	ENSG00000092094.11	ENSG00000092094	ENST00000206542.9	protein_coding	129	0	0	0	0	0	0	0	0	0.643410852713178	839	10	10	3	0.446960667461263
G2E3	ENSG00000092140.16	ENSG00000092140	ENST00000206595.11	protein_coding	119	1	1	0	0	0	0	0	1	0.596638655462185	3530	72	72	3	0.293201133144476
TGM1	ENSG00000092295.12	ENSG00000092295	ENST00000206765.11	protein_coding	91	0	0	0	0	0	0	0	0	0.593406593406593	199	4	1	1	0.577889447236181
TEKT2	ENSG00000092850.12	ENSG00000092850	ENST00000207457.8	protein_coding	108	0	0	0	0	0	0	0	0	0.62037037037037	89	4	1	2	0.539325842696629
UNC13D	ENSG00000092929.12	ENSG00000092929	ENST00000207549.9	protein_coding	67	0	0	0	0	0	0	0	0	0.611940298507463	740	5	5	3	0.627027027027027
XYLB	ENSG00000093217.11	ENSG00000093217	ENST00000207870.8	protein_coding	84	0	0	0	0	0	0	0	0	0.714285714285714	1972	27	27	3	0.434584178498986
ADH1A	ENSG00000187758.8	ENSG00000187758	ENST00000209668.3	protein_coding	71	1	0	1	0	1	2	1	0	0.492957746478873	255	6	6	3	0.356862745098039
KRT23	ENSG00000108244.17	ENSG00000108244	ENST00000209718.8	protein_coding	651	9	8	1	0	1	2	2	3	0.533026113671275	289	3	3	2	0.377162629757785
CDC6	ENSG00000094804.12	ENSG00000094804	ENST00000209728.9	protein_coding	225	0	0	0	0	0	0	0	0	0.622222222222222	2656	50	50	3	0.434111445783133
AAAS	ENSG00000094914.14	ENSG00000094914	ENST00000209873.9	protein_coding	145	0	0	0	0	0	0	0	0	0.63448275862069	29	0	0	0	0.241379310344828
CBX5	ENSG00000094916.16	ENSG00000094916	ENST00000209875.9	protein_coding	157	0	0	0	0	0	0	0	0	0.624203821656051	10813	178	176	3	0.4155183575326
KLHL20	ENSG00000076321.11	ENSG00000076321	ENST00000209884.5	protein_coding	139	1	0	1	0	1	2	2	0	0.589928057553957	1445	23	23	3	0.31280276816609
FMO2	ENSG00000094963.14	ENSG00000094963	ENST00000209929.10	protein_coding	66	0	0	0	0	0	0	0	0	0.439393939393939	3541	61	60	3	0.337475289466253
DHPS	ENSG00000095059.16	ENSG00000095059	ENST00000210060.12	protein_coding	114	0	0	0	0	0	0	0	0	0.649122807017544	121	1	0	0	0.495867768595041
RAB26	ENSG00000167964.13	ENSG00000167964	ENST00000210187.11	protein_coding	159	2	2	0	0	0	0	0	2	0.849056603773585	744	4	4	2	0.576612903225807
PSMD5	ENSG00000095261.14	ENSG00000095261	ENST00000210313.8	protein_coding	13	0	0	0	0	0	0	0	0	0.769230769230769	1853	33	33	3	0.368591473286562
NANS	ENSG00000095380.11	ENSG00000095380	ENST00000210444.6	protein_coding	77	0	0	0	0	0	0	0	0	0.688311688311688	22	0	0	0	0.318181818181818
TPSD1	ENSG00000095917.14	ENSG00000095917	ENST00000211076.5	protein_coding	212	0	0	0	0	0	0	0	0	0.660377358490566	632	3	1	2	0.653481012658228
GSTA3	ENSG00000174156.15	ENSG00000174156	ENST00000211122.4	protein_coding	79	0	0	0	0	0	0	0	0	0.493670886075949	160	5	5	3	0.325
MAPK13	ENSG00000156711.17	ENSG00000156711	ENST00000211287.9	protein_coding	70	0	0	0	0	0	0	0	0	0.814285714285714	5148	69	68	3	0.503108003108003
TMEM14A	ENSG00000096092.6	ENSG00000096092	ENST00000211314.5	protein_coding	149	0	0	0	0	0	0	0	0	0.651006711409396	539	13	13	3	0.280148423005566
PRRT1	ENSG00000204314.12	ENSG00000204314	ENST00000211413.10	protein_coding	112	0	0	0	0	0	0	0	0	0.705357142857143	859	2	2	3	0.583236321303842
VCL	ENSG00000035403.18	ENSG00000035403	ENST00000211998.10	protein_coding	92	0	0	0	0	0	0	0	0	0.717391304347826	2000	38	36	3	0.43
SIRT1	ENSG00000096717.12	ENSG00000096717	ENST00000212015.11	protein_coding	66	0	0	0	0	0	0	0	0	0.712121212121212	1797	43	43	3	0.311074012242627
TGFBR3	ENSG00000069702.11	ENSG00000069702	ENST00000212355.9	protein_coding	387	1	1	0	0	0	0	0	2	0.617571059431525	3396	70	70	3	0.35924617196702
TMED1	ENSG00000099203.7	ENSG00000099203	ENST00000214869.7	protein_coding	21	0	0	0	0	0	0	0	0	0.714285714285714	928	11	10	3	0.602370689655172
MZF1	ENSG00000099326.9	ENSG00000099326	ENST00000215057.7	protein_coding	321	3	3	0	0	0	0	0	3	0.654205607476636	140	2	1	3	0.535714285714286
OCEL1	ENSG00000099330.9	ENSG00000099330	ENST00000215061.9	protein_coding	22	0	0	0	0	0	0	0	0	0.545454545454545	294	6	6	2	0.547619047619048
PSMD8	ENSG00000099341.12	ENSG00000099341	ENST00000215071.9	protein_coding	31	0	0	0	0	0	0	0	0	0.612903225806452	434	5	4	3	0.525345622119816
STX1B	ENSG00000099365.11	ENSG00000099365	ENST00000215095.11	protein_coding	242	0	0	0	0	0	0	0	0	0.805785123966942	3565	59	57	3	0.588779803646564
BCL7C	ENSG00000099385.12	ENSG00000099385	ENST00000215115.5	protein_coding	133	0	0	0	0	0	0	0	0	0.849624060150376	70	0	0	0	0.528571428571429
EFNA2	ENSG00000099617.4	ENSG00000099617	ENST00000215368.4	protein_coding	296	0	0	0	0	0	0	0	0	0.871621621621622	1486	7	6	3	0.578734858681023
ATP5F1D	ENSG00000099624.8	ENSG00000099624	ENST00000215375.7	protein_coding	100	0	0	0	0	0	0	0	0	0.79	388	3	1	1	0.690721649484536
SMIM24	ENSG00000095932.7	ENSG00000095932	ENST00000215531.6	protein_coding	62	0	0	0	0	0	0	0	0	0.709677419354839	857	12	11	3	0.547257876312719
IGFALS	ENSG00000099769.6	ENSG00000099769	ENST00000215539.4	protein_coding	53	1	0	1	0	1	2	1	0	0.679245283018868	187	2	2	3	0.625668449197861
MARCHF2	ENSG00000099785.11	ENSG00000099785	ENST00000215555.7	protein_coding	168	1	1	0	0	0	0	0	3	0.797619047619048	471	6	5	3	0.524416135881104
NDUFB7	ENSG00000099795.7	ENSG00000099795	ENST00000215565.3	protein_coding	66	0	0	0	0	0	0	0	0	0.651515151515152	55	1	0	0	0.581818181818182
TECR	ENSG00000099797.15	ENSG00000099797	ENST00000215567.10	protein_coding	103	0	0	0	0	0	0	0	0	0.669902912621359	109	0	0	0	0.688073394495413
TIMM13	ENSG00000099800.8	ENSG00000099800	ENST00000215570.8	protein_coding	53	0	0	0	0	0	0	0	0	0.641509433962264	1323	11	7	2	0.621315192743764
CDC34	ENSG00000099804.9	ENSG00000099804	ENST00000215574.9	protein_coding	172	0	0	0	0	0	0	0	0	0.843023255813954	535	2	1	1	0.622429906542056
MISP	ENSG00000099812.9	ENSG00000099812	ENST00000215582.8	protein_coding	117	0	0	0	0	0	0	0	0	0.658119658119658	728	9	9	3	0.567307692307692
GADD45B	ENSG00000099860.9	ENSG00000099860	ENST00000215631.9	protein_coding	232	0	0	0	0	0	0	0	0	0.521551724137931	656	5	5	3	0.554878048780488
MADCAM1	ENSG00000099866.16	ENSG00000099866	ENST00000215637.8	protein_coding	14	0	0	0	0	0	0	0	0	0.642857142857143	378	7	4	3	0.5
MAPK12	ENSG00000188130.14	ENSG00000188130	ENST00000215659.13	protein_coding	174	0	0	0	0	0	0	0	0	0.839080459770115	500	6	4	3	0.626
SERPIND1	ENSG00000099937.11	ENSG00000099937	ENST00000215727.10	protein_coding	49	0	0	0	0	0	0	0	0	0.489795918367347	654	12	9	2	0.492354740061162
SNAP29	ENSG00000099940.12	ENSG00000099940	ENST00000215730.12	protein_coding	104	0	0	0	0	0	0	0	0	0.778846153846154	3378	61	60	3	0.443753700414446
THAP7	ENSG00000184436.12	ENSG00000184436	ENST00000215742.9	protein_coding	207	2	2	0	0	0	0	0	3	0.695652173913044	776	7	6	3	0.572164948453608
MMP11	ENSG00000099953.10	ENSG00000099953	ENST00000215743.8	protein_coding	22	0	0	0	0	0	0	0	0	0.818181818181818	772	14	14	3	0.562176165803109
MIF	ENSG00000240972.2	ENSG00000240972	ENST00000215754.8	protein_coding	92	0	0	0	0	0	0	0	0	0.684782608695652	117	0	0	0	0.641025641025641
DDTL	ENSG00000099974.8	ENSG00000099974	ENST00000215770.6	protein_coding	27	0	0	0	0	0	0	0	0	0.62962962962963	1150	22	21	3	0.469565217391304
OSM	ENSG00000099985.4	ENSG00000099985	ENST00000215781.3	protein_coding	52	0	0	0	0	0	0	0	0	0.788461538461538	1054	15	14	3	0.560721062618596
